observation,sender,sender_type,sender_id,response,response_action,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,german,swahili,enc,distractor1,distractor2,distractor3,response_2,x,correct,distractors,url_vp,url_sess,meta_labjs_version,meta_location,meta_user_agent,meta_platform,meta_language,meta_locale,meta_time_zone,meta_timezone_offset,meta_screen_width,meta_screen_height,meta_scroll_width,meta_scroll_height,meta_window_inner_width,meta_window_inner_height,meta_device_pixel_ratio,meta_labjs_build_flavor,meta_labjs_build_commit
4c08f,Shallow Question,html.Page,2_1_0_0,NA,NA,form submission,5192.23,96878.5,96876.441,96893.27,102085.5,102085.6,2023-06-21T14:31:34Z,102087.258,Annäherung,maegesho,s,madahili,kujiamini,mapendekezo,maegesho,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Save data screen,canvas.Screen,2_1_0_1,NA,NA,timeout,507.45600000001,102088.3,102070.673,102087.258,102578.029,102579.4,2023-06-21T14:31:34Z,102594.714,Annäherung,maegesho,s,madahili,kujiamini,mapendekezo,NA,NA,1,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,shallow,flow.Sequence,2_1_0,NA,NA,completion,5684.759,96878.399999999,96876.441,96893.27,102578.029,102579.7,2023-06-21T14:31:34Z,102594.714,Annäherung,maegesho,s,madahili,kujiamini,mapendekezo,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,task,flow.Sequence,2_1,NA,NA,completion,5684.759,96878.399999999,96876.441,96893.27,102578.029,102579.9,2023-06-21T14:31:34Z,102594.714,Annäherung,maegesho,s,madahili,kujiamini,mapendekezo,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Shallow Question,html.Page,2_2_0_0,NA,NA,form submission,5594.286,102580.3,102578.029,102594.714,108189,108189.2,2023-06-21T14:31:40Z,108196.585,Sympathie,mapendano,s,dhamiria,fungamano,maazimio,mapendano,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Save data screen,canvas.Screen,2_2_0_1,NA,NA,timeout,499.484,108191.4,108180.05,108196.585,108679.466,108680.5,2023-06-21T14:31:41Z,108696.069,Sympathie,mapendano,s,dhamiria,fungamano,maazimio,NA,NA,1,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,shallow,flow.Sequence,2_2_0,NA,NA,completion,6084.752,102580.1,102578.029,102594.714,108679.466,108680.9,2023-06-21T14:31:41Z,108696.069,Sympathie,mapendano,s,dhamiria,fungamano,maazimio,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,task,flow.Sequence,2_2,NA,NA,completion,6084.752,102580.1,102578.029,102594.714,108679.466,108681.2,2023-06-21T14:31:41Z,108696.069,Sympathie,mapendano,s,dhamiria,fungamano,maazimio,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Shallow Question,html.Page,2_3_0_0,NA,NA,form submission,12017.531000001,108681.4,108679.466,108696.069,120713.6,120713.7,2023-06-21T14:31:53Z,120716.625,Konkurrent,mshindani,d,msemaji,mvutaji,kipukusa,mshindani,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Save data screen,canvas.Screen,2_3_0_1,NA,NA,timeout,497.973,120716.2,120700.08,120716.625,121197.988,121198.9,2023-06-21T14:31:53Z,121214.598,Konkurrent,mshindani,d,msemaji,mvutaji,kipukusa,NA,NA,1,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,shallow,flow.Sequence,2_3_0,NA,NA,completion,12501.919,108681.4,108679.466,108696.069,121197.988,121199.1,2023-06-21T14:31:53Z,121214.598,Konkurrent,mshindani,d,msemaji,mvutaji,kipukusa,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,task,flow.Sequence,2_3,NA,NA,completion,12501.919,108681.3,108679.466,108696.069,121197.988,121199.3,2023-06-21T14:31:53Z,121214.598,Konkurrent,mshindani,d,msemaji,mvutaji,kipukusa,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Shallow Question,html.Page,2_4_0_0,NA,NA,form submission,4133.1019999993,121199.5,121197.988,121214.598,125347.7,125348.1,2023-06-21T14:31:57Z,125354.219,Widerstand,usulubu,s,kusababisha,mwalimu,mwenendo,usulubu,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Save data screen,canvas.Screen,2_4_0_1,NA,NA,timeout,500.538,125351,125337.679,125354.219,125838.116,125839.1,2023-06-21T14:31:58Z,125854.757,Widerstand,usulubu,s,kusababisha,mwalimu,mwenendo,NA,NA,1,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,shallow,flow.Sequence,2_4_0,NA,NA,completion,4623.518,121199.5,121197.988,121214.598,125838.116,125839.5,2023-06-21T14:31:58Z,125854.757,Widerstand,usulubu,s,kusababisha,mwalimu,mwenendo,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,task,flow.Sequence,2_4,NA,NA,completion,4623.518,121199.5,121197.988,121214.598,125838.116,125839.8,2023-06-21T14:31:58Z,125854.757,Widerstand,usulubu,s,kusababisha,mwalimu,mwenendo,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Shallow Question,html.Page,2_5_0_0,NA,NA,form submission,31602.743,125840,125838.116,125854.757,157457.5,157457.7,2023-06-21T14:32:29Z,157473.674,Verstand,ufahamivu,s,shakawa,hadhari,mhandisi,hadhari,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Save data screen,canvas.Screen,2_5_0_1,NA,NA,timeout,495.60200000001,157460.3,157443.518,157473.674,157952.307,157953.4,2023-06-21T14:32:30Z,157969.276,Verstand,ufahamivu,s,shakawa,hadhari,mhandisi,NA,NA,0,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,shallow,flow.Sequence,2_5_0,NA,NA,completion,32097.55,125840,125838.116,125854.757,157952.307,157953.6,2023-06-21T14:32:30Z,157969.276,Verstand,ufahamivu,s,shakawa,hadhari,mhandisi,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,task,flow.Sequence,2_5,NA,NA,completion,32097.55,125840,125838.116,125854.757,157952.307,157953.8,2023-06-21T14:32:30Z,157969.276,Verstand,ufahamivu,s,shakawa,hadhari,mhandisi,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Shallow Question,html.Page,2_6_0_0,NA,NA,form submission,4520.4239999992,157954,157952.307,157969.276,162489.7,162489.9,2023-06-21T14:32:34Z,162499.274,Zuwachs,nyongeza,s,matilaba,udhibiti,hudhurio,nyongeza,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Save data screen,canvas.Screen,2_6_0_1,NA,NA,timeout,498.66,162492.6,162482.696,162499.274,162981.325,162982.5,2023-06-21T14:32:35Z,162997.934,Zuwachs,nyongeza,s,matilaba,udhibiti,hudhurio,NA,NA,1,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,shallow,flow.Sequence,2_6_0,NA,NA,completion,5012.049,157954,157952.307,157969.276,162981.325,162982.8,2023-06-21T14:32:35Z,162997.934,Zuwachs,nyongeza,s,matilaba,udhibiti,hudhurio,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,task,flow.Sequence,2_6,NA,NA,completion,5012.049,157954,157952.307,157969.276,162981.325,162983,2023-06-21T14:32:35Z,162997.934,Zuwachs,nyongeza,s,matilaba,udhibiti,hudhurio,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Shallow Question,html.Page,2_7_0_0,NA,NA,form submission,12863.265999999,162983.2,162981.325,162997.934,175861.2,175861.4,2023-06-21T14:32:48Z,175871.217,Zufall,kikuti,s,kukosekana,uchoraji,leseni,kikuti,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Save data screen,canvas.Screen,2_7_0_1,NA,NA,timeout,491.88800000001,175864.6,175854.783,175871.217,176346.428,176347.5,2023-06-21T14:32:48Z,176363.105,Zufall,kikuti,s,kukosekana,uchoraji,leseni,NA,NA,1,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,shallow,flow.Sequence,2_7_0,NA,NA,completion,13348.494,162983.2,162981.325,162997.934,176346.428,176347.7,2023-06-21T14:32:48Z,176363.105,Zufall,kikuti,s,kukosekana,uchoraji,leseni,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,task,flow.Sequence,2_7,NA,NA,completion,13348.494,162983.2,162981.325,162997.934,176346.428,176348,2023-06-21T14:32:48Z,176363.105,Zufall,kikuti,s,kukosekana,uchoraji,leseni,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Shallow Question,html.Page,2_8_0_0,NA,NA,form submission,6779.895,176348.1,176346.428,176363.105,183143,183143.3,2023-06-21T14:32:55Z,183155.714,Gelegenheit,wakati,d,mchanganyiko,kipaumbele,kushuku,wakati,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Save data screen,canvas.Screen,2_8_0_1,NA,NA,timeout,503.611,183145.8,183139.157,183155.714,183642.645,183652.8,2023-06-21T14:32:56Z,183659.325,Gelegenheit,wakati,d,mchanganyiko,kipaumbele,kushuku,NA,NA,1,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,shallow,flow.Sequence,2_8_0,NA,NA,completion,7279.54,176348.1,176346.428,176363.105,183642.645,183653.1,2023-06-21T14:32:56Z,183659.325,Gelegenheit,wakati,d,mchanganyiko,kipaumbele,kushuku,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,task,flow.Sequence,2_8,NA,NA,completion,7279.54,176348,176346.428,176363.105,183642.645,183653.2,2023-06-21T14:32:56Z,183659.325,Gelegenheit,wakati,d,mchanganyiko,kipaumbele,kushuku,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Shallow Question,html.Page,2_9_0_0,NA,NA,form submission,22348.275000001,183653.4,183642.645,183659.325,206007.6,206007.8,2023-06-21T14:33:18Z,206023.317,Auftrag,uagizaji,d,ghanima,kuzingatia,msukani,msukani,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Save data screen,canvas.Screen,2_9_0_1,NA,NA,timeout,497.247,206010.4,206006.822,206023.317,206503.897,206505.7,2023-06-21T14:33:18Z,206520.564,Auftrag,uagizaji,d,ghanima,kuzingatia,msukani,NA,NA,0,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,shallow,flow.Sequence,2_9_0,NA,NA,completion,22844.572,183653.4,183642.645,183659.325,206503.897,206506.2,2023-06-21T14:33:18Z,206520.564,Auftrag,uagizaji,d,ghanima,kuzingatia,msukani,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,task,flow.Sequence,2_9,NA,NA,completion,22844.572,183653.4,183642.645,183659.325,206503.897,206506.5,2023-06-21T14:33:18Z,206520.564,Auftrag,uagizaji,d,ghanima,kuzingatia,msukani,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Shallow Question,html.Page,2_10_0_0,NA,NA,form submission,13537.135999999,206506.7,206503.897,206520.564,220057.7,220058.1,2023-06-21T14:33:32Z,220073.545,Ausschluss,kutengwa,d,ununuzi,taratibu,madeni,ununuzi,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Save data screen,canvas.Screen,2_10_0_1,NA,NA,timeout,502.98699999999,220061,220042.616,220073.545,220559.93,220561.1,2023-06-21T14:33:32Z,220576.532,Ausschluss,kutengwa,d,ununuzi,taratibu,madeni,NA,NA,0,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,shallow,flow.Sequence,2_10_0,NA,NA,completion,14039.366,206506.7,206503.897,206520.564,220559.93,220561.4,2023-06-21T14:33:32Z,220576.532,Ausschluss,kutengwa,d,ununuzi,taratibu,madeni,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,task,flow.Sequence,2_10,NA,NA,completion,14039.366,206506.7,206503.897,206520.564,220559.93,220561.6,2023-06-21T14:33:32Z,220576.532,Ausschluss,kutengwa,d,ununuzi,taratibu,madeni,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Shallow Question,html.Page,2_11_0_0,NA,NA,form submission,4107.1679999992,220561.7,220559.93,220576.532,224683.7,224684,2023-06-21T14:33:37Z,224693.115,Polizist,msongora,d,simanzi,mandhari,nidhamu,msongora,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Save data screen,canvas.Screen,2_11_0_1,NA,NA,timeout,498.28200000001,224686.4,224676.509,224693.115,225174.449,225175.5,2023-06-21T14:33:37Z,225191.397,Polizist,msongora,d,simanzi,mandhari,nidhamu,NA,NA,1,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,shallow,flow.Sequence,2_11_0,NA,NA,completion,4597.917,220561.7,220559.93,220576.532,225174.449,225175.7,2023-06-21T14:33:37Z,225191.397,Polizist,msongora,d,simanzi,mandhari,nidhamu,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,task,flow.Sequence,2_11,NA,NA,completion,4597.917,220561.7,220559.93,220576.532,225174.449,225175.9,2023-06-21T14:33:37Z,225191.397,Polizist,msongora,d,simanzi,mandhari,nidhamu,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Shallow Question,html.Page,2_12_0_0,NA,NA,form submission,6034.0029999985,225176.1,225174.449,225191.397,231225.4,231225.6,2023-06-21T14:33:43Z,231241.179,Vorsorge,tahadhari,d,ufafanuzi,makini,mashambani,ufafanuzi,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Save data screen,canvas.Screen,2_12_0_1,NA,NA,timeout,498.86900000001,231228.3,231215.008,231241.179,231723.663,231724.7,2023-06-21T14:33:44Z,231740.048,Vorsorge,tahadhari,d,ufafanuzi,makini,mashambani,NA,NA,0,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,shallow,flow.Sequence,2_12_0,NA,NA,completion,6532.266,225176.1,225174.449,225191.397,231723.663,231725.1,2023-06-21T14:33:44Z,231740.048,Vorsorge,tahadhari,d,ufafanuzi,makini,mashambani,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,task,flow.Sequence,2_12,NA,NA,completion,6532.266,225176,225174.449,225191.397,231723.663,231725.2,2023-06-21T14:33:44Z,231740.048,Vorsorge,tahadhari,d,ufafanuzi,makini,mashambani,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Shallow Question,html.Page,2_13_0_0,NA,NA,form submission,7393.2520000007,231725.4,231723.663,231740.048,239133.3,239133.6,2023-06-21T14:33:51Z,239141.598,Beweis,ushahidi,d,marudio,kizuizi,mtendaji,ushahidi,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Save data screen,canvas.Screen,2_13_0_1,NA,NA,timeout,503.31200000001,239136.5,239125.23,239141.598,239628.254,239629.3,2023-06-21T14:33:52Z,239644.91,Beweis,ushahidi,d,marudio,kizuizi,mtendaji,NA,NA,1,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,shallow,flow.Sequence,2_13_0,NA,NA,completion,7888.206,231725.4,231723.663,231740.048,239628.254,239629.6,2023-06-21T14:33:52Z,239644.91,Beweis,ushahidi,d,marudio,kizuizi,mtendaji,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,task,flow.Sequence,2_13,NA,NA,completion,7888.206,231725.4,231723.663,231740.048,239628.254,239629.7,2023-06-21T14:33:52Z,239644.91,Beweis,ushahidi,d,marudio,kizuizi,mtendaji,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Shallow Question,html.Page,2_14_0_0,NA,NA,form submission,3634.3900000007,239629.9,239628.254,239644.91,243279.3,243279.5,2023-06-21T14:33:55Z,243291.902,Symbol,kielezo,s,kinyume,nderemo,utayari,kielezo,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Save data screen,canvas.Screen,2_14_0_1,NA,NA,timeout,492.655,243282,243275.115,243291.902,243767.88,243769.1,2023-06-21T14:33:56Z,243784.557,Symbol,kielezo,s,kinyume,nderemo,utayari,NA,NA,1,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,shallow,flow.Sequence,2_14_0,NA,NA,completion,4122.97,239629.9,239628.254,239644.91,243767.88,243769.3,2023-06-21T14:33:56Z,243784.557,Symbol,kielezo,s,kinyume,nderemo,utayari,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,task,flow.Sequence,2_14,NA,NA,completion,4122.97,239629.9,239628.254,239644.91,243767.88,243769.5,2023-06-21T14:33:56Z,243784.557,Symbol,kielezo,s,kinyume,nderemo,utayari,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Shallow Question,html.Page,2_15_0_0,NA,NA,form submission,8074.7430000007,243769.7,243767.88,243784.557,251859.3,251859.6,2023-06-21T14:34:04Z,251868.622,Wettbewerb,ushindani,d,mapendezi,kichocheo,ubaguzi,ushindani,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,Save data screen,canvas.Screen,2_15_0_1,NA,NA,timeout,496.24900000001,251862.1,251845.575,251868.622,252348.272,252349.5,2023-06-21T14:34:04Z,252364.871,Wettbewerb,ushindani,d,mapendezi,kichocheo,ubaguzi,NA,NA,1,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,shallow,flow.Sequence,2_15_0,NA,NA,completion,8563.715,243769.7,243767.88,243784.557,252348.272,252349.9,2023-06-21T14:34:04Z,252364.871,Wettbewerb,ushindani,d,mapendezi,kichocheo,ubaguzi,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,task,flow.Sequence,2_15,NA,NA,completion,8563.715,243769.6,243767.88,243784.557,252348.272,252350.2,2023-06-21T14:34:04Z,252364.871,Wettbewerb,ushindani,d,mapendezi,kichocheo,ubaguzi,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,retrieval block 2 (multiple choice),flow.Loop,2,NA,NA,completion,162372.721,89960.800000001,89959.196,89975.551,252348.272,252350.5,2023-06-21T14:34:04Z,252364.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""distractor1"", ""distractor2"", ""distractor3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,End,canvas.Screen,3,NA,keypress(Space),response,1757.9290000007,252350.6,252348.272,252364.871,254122.8,254123.5,2023-06-21T14:34:06Z,254127.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c08f,root,flow.Sequence,NA,NA,NA,completion,253182.64,928.39999999851,390.702,940.16,254122.8,254123.9,2023-06-21T14:34:06Z,254127.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
